DSIDP TDX-ORB-3-RSO+CTS-RSG_2019_063_22_00_2019_064_12_00
COMENT TerraSAR-X SST Two-Step Processing
COMENT For best results cut the orbit to the period
COMENT 22:50:00 - 10:50:00
COSPAR 2010-030A
PERIOD  70015 79251184000  70025 43281184000
INIREV 48261
OBSINF SLR n = 67
OBSINF GPC n = 11251
OBSINF GPP n = 11251
PARAMS MNA EX  EY  EZ  EXD EYD EZD BTC BTS BTD BTT BNC BNS BND BNT
QUALCO Sta_Dev_Initial_Elements = 13 11 13 mm, 33 21 26 mu/s
QUALCO RMS_Obs_Laser            = 33 mm; n = 67,  elim = 0
QUALCO RMS_Obs_GPScode          = 447 mm; n = 10696, elim = 555
QUALCO RMS_Obs_GPSphase         = 6 mm; n = 10696, elim = 555
TFRAME TT
TT-UTC 69184 ms
RFRAME CTS
MRELAT  Post Newt. IERS-2003
MNUTAT  IAU200OA compl.+off.
MPOTER  COMB-Projekt D1 + CH
MPOLUN  FERRARI77
METID   IERS-Conv. (1996)
MOTID   EOT11a, Load Love Nu
MATMOS  DTM 94bis
MALBED  No Albedo
MEPHEM  DE200/LE200
COMENT The ORBIT line marks end of the header and start of the trajectory records
COMENT The trajectory records end at the end of file
ORBIT
 70025 4191184000 -2018989315 -6585735072   125309128-13789505168  5766489716 75428640942      0      0   3000    0 WA 
 70025 4221184000 -2059202915 -6564748383   351484463-13015311554  8222842026 75341070162      0      0   3000    0 WA 
 70025 4251184000 -2097056142 -6536410198   577272531-12216076748 10667016862 75170484037      0      0   3000    0 WA 
 70025 4281184000 -2132475273 -6500761273   802424522-11392741046 13096201491 74917055687      0      0   3000    0 WA 
 70025 4311184000 -2165389466 -6457850772  1026692287-10546284198 15507603432 74581052557      0      0   3000    0 WA 
 70025 4341184000 -2195730874 -6407736205  1249828621 -9677724256 17898453832 74162836191      0      0   3000    0 WA 
 70025 4371184000 -2223434762 -6350483344  1471587543 -8788116268 20266011092 73662862089      0      0   3000    0 WA 
 70025 4401184000 -2248439613 -6286166143  1691724581 -7878550742 22607564735 73081679085      0      0   3000    0 WA 
 70025 4431184000 -2270687232 -6214866636  1909997047 -6950152034 24920438794 72419928257      0      0   3000    0 WA 
 70025 4461184000 -2290122848 -6136674829  2126164312 -6004076798 27201994819 71678342087      0      0   3000    0 WA 
 70025 4491184000 -2306695203 -6051688584  2339988084 -5041512428 29449635123 70857743722      0      0   3000    0 WA 
 70025 4521184000 -2320356649 -5960013489  2551232672 -4063675469 31660806267 69959045911      0      0   3000    0 WA 
 70025 4551184000 -2331063226 -5861762723  2759665258 -3071809998 33833002411 68983249473      0      0   3000    0 WA 
 70025 4581184000 -2338774749 -5757056907  2965056155 -2067186044 35963768121 67931441689      0      0   3000    0 WA 
 70025 4611184000 -2343454878 -5646023949  3167179067 -1051097885 38050700999 66804795015      0      0   3000    0 LA 
 70025 4641184000 -2345071188 -5528798883  3365811340   -24862186 40091454438 65604565745      0      0   3000    0 LA 
 70025 4671184000 -2343595240 -5405523692  3560734214  1010183885 42083740443 64332092518      0      0   3000    0 LA 
 70025 4701184000 -2339002630 -5276347136  3751733067  2052684620 44025332631 62988794407      0      0   3000    0 LA 
 70025 4731184000 -2331273050 -5141424555  3938597650  3101267414 45914068651 61576168440      0      0   3000    0 LA 
 70025 4761184000 -2320390331 -5000917679  4121122321  4154544033 47747851936 60095787748      0      0   3000    0 LA 
 70025 4791184000 -2306342493 -4854994427  4299106268  5211112425 49524653721 58549300316      0      0   2000    0 LA 
 70025 4821184000 -2289121778 -4703828699  4472353735  6269558867 51242515429 56938427429      0      0   2000    0 LA 
 70025 4851184000 -2268724685 -4547600163  4640674237  7328459693 52899551129 55264961790      0      0   2000    0 LA 
 70025 4881184000 -2245151997 -4386494032  4803882773  8386382938 54493950177 53530765657      0      0   2000    0 LA 
 70025 4911184000 -2218408803 -4220700833  4961800028  9441890687 56023980612 51737768701      0      0   2000    0 LA 
 70025 4941184000 -2188504510 -4050416170  5114252575 10493542001 57487991921 49887963618      0      0   2000    0 LA 
 70025 4971184000 -2155452850 -3875840473  5261073051 11539894707 58884414492 47983401839      0      0   2000    0 LA 
 70025 5001184000 -2119271882 -3697178764  5402100337 12579506486 60211759012 46026192721      0      0   2000    0 LA 
 70025 5031184000 -2079983992 -3514640407  5537179725 13610936979 61468618924 44018502932      0      0   2000    0 LA 
 70025 5061184000 -2037615878 -3328438859  5666163093 14632750307 62653673237 41962553100      0      0   2000    0 LA 
 70025 5091184000 -1992198537 -3138791410  5788909053 15643516934 63765687055 39860613871      0      0   2000    0 LA 
 70025 5121184000 -1943767245 -2945918928  5905283104 16641815380 64803511607 37715003859      0      0   1000    0 LA 
 70025 5151184000 -1892361525 -2750045594  6015157768 17626234105 65766085428 35528087433      0      0   1000    0 LA 
 70025 5181184000 -1838025121 -2551398643  6118412728 18595372738 66652434754 33302272169      0      0   1000    0 LA 
 70025 5211184000 -1780805957 -2350208099  6214934951 19547843682 67461674439 31040007669      0      0   1000    0 LA 
 70025 5241184000 -1720756099 -2146706504  6304618813 20482274737 68193010362 28743782899      0      0   1000    0 LA 
 70025 5271184000 -1657931704 -1941128645  6387366211 21397310760 68845740610 26416121913      0      0   1000    0 LA 
 70025 5301184000 -1592392967 -1733711278  6463086663 22291614926 69419255622 24059580587      0      0   1000    0 WA 
 70025 5331184000 -1524204064 -1524692847  6531697398 23163870712 69913038092 21676743932      0      0   1000    0 WA 
 70025 5361184000 -1453433087 -1314313210  6593123441 24012783424 70326663558 19270223176      0      0   1000    0 WA 
 70025 5391184000 -1380151979 -1102813357  6647297686 24837081500 70659800374 16842651668      0      0      0    0 WA 
 70025 5421184000 -1304436460  -890435140  6694160953 25635518045 70912207504 14396682362      0      0      0    0 WA 
 70025 5451184000 -1226365953  -677420996  6733662054 26406872809 71083733827 11934987588      0      0      0    0 WA 
 70025 5481184000 -1146023498  -464013681  6765757843 27149954224 71174319405  9460257350      0      0      0    0 WA 
 70025 5511184000 -1063495663  -250455991  6790413267 27863601088 71183996447  6975196177      0      0      0    0 WA 
 70025 5541184000  -978872456   -36990489  6807601404 28546684028 71112889512  4482519819      0      0      0    0 WA 
 70025 5571184000  -892247220   176140775  6817303494 29198107047 70961215422  1984952145      0      0      0    0 WA 
 70025 5601184000  -803716536   388696542  6819508954 29816809486 70729282752  -514778262      0      0      0    0 WD 
 70025 5631184000  -713380109   600436609  6814215392 30401767790 70417490509 -3013941304      0      0      0    0 WD 
 70025 5661184000  -621340660   811122110  6801428603 30951996641 70026327060 -5509807778      0      0      0    0 WD 
 70025 5691184000  -527703806  1020515775  6781162568 31466549922 69556369722 -7999651553      0      0      0    0 WD 
 70025 5721184000  -432577943  1228382198  6753439437 31944522160 69008284486-10480752006      0      0      0    0 WD 
 70025 5751184000  -336074118  1434488105  6718289512 32385050415 68382825776-12950396781      0      0      0    0 LD 
 70025 5781184000  -238305904  1638602619  6675751213 32787316358 67680835894-15405885748      0      0      0    0 LD 
 70025 5811184000  -139389257  1840497515  6625871038 33150547170 66903242547-17844535313      0      0      0    0 LD 
 70025 5841184000   -39442385  2039947478  6568703507 33474015502 66051056216-20263679995      0      0      0    0 LD 
 70025 5871184000    61414391  2236730349  6504311110 33757040653 65125369687-22660673384      0      0      0    0 LD 
 70025 5901184000   163058782  2430627368  6432764243 33998990279 64127357856-25032890581      0      0  -1000    0 LD 
 70025 5931184000   265366673  2621423424  6354141144 34199281641 63058277182-27377731241      0      0  -1000    0 LD 
 70025 5961184000   368212279  2808907297  6268527806 34357382482 61919464536-29692623150      0      0  -1000    0 LD 
 70025 5991184000   471468295  2992871892  6176017896 34472811924 60712335126-31975025329      0      0  -1000    0 LD 
 70025 6021184000   575006049  3173114480  6076712652 34545141672 59438380734-34222430613      0      0  -1000    0 LD 
 70025 6051184000   678695669  3349436916  5970720780 34573996909 58099168110-36432368726      0      0  -1000    0 LD 
 70025 6081184000   782406234  3521645867  5858158339 34559056723 56696336647-38602409031      0      0  -1000    0 LD 
 70025 6111184000   886005945  3689553025  5739148615 34500054840 55231596277-40730162141      0      0  -1000    0 LD 
 70025 6141184000   989362289  3852975313  5613822001 34396780849 53706726402-42813282071      0      0  -2000    0 LD 
 70025 6171184000  1092342203  4011735099  5482315857 34249080838 52123574470-44849469573      0      0  -2000    0 LD 
 70025 6201184000  1194812249  4165660389  5344774367 34056857520 50484053836-46836474779      0      0  -2000    0 LD 
 70025 6231184000  1296638783  4314585029  5201348390 33820071223 48790142228-48772099483      0      0  -2000    0 LD 
 70025 6261184000  1397688130  4458348890  5052195295 33538741065 47043879805-50654201282      0      0  -2000    0 LD 
 70025 6291184000  1497826761  4596798053  4897478790 33212944281 45247364810-52480697770      0      0  -2000    0 LD 
 70025 6321184000  1596921461  4729784976  4737368738 32842815085 43402748855-54249566848      0      0  -2000    0 LD 
 70025 6351184000  1694839509  4857168648  4572040981 32428546010 41512235769-55958845798      0      0  -2000    0 LD 
 70025 6381184000  1791448848  4978814747  4401677156 31970389524 39578081030-57606634687      0      0  -2000    0 LD 
 70025 6411184000  1886618269  5094595795  4226464500 31468657856 37602588727-59191099215      0      0  -2000    0 LD 
 70025 6441184000  1980217591  5204391291  4046595653 30923724156 35588108645-60710473238      0      0  -2000    0 LD 
 70025 6471184000  2072117843  5308087850  3862268448 30336021050 33537033704-62163061463      0      0  -2000    0 LD 
 70025 6501184000  2162191435  5405579333  3673685696 29706037016 31451800800-63547240964      0      0  -3000    0 LD 
 70025 6531184000  2250312327  5496766975  3481054960 29034317392 29334889275-64861465523      0      0  -3000    0 LD 
 70025 6561184000  2336356206  5581559504  3284588326 28321466274 27188813426-66104269229      0      0  -3000    0 LD 
 70025 6591184000  2420200653  5659873234  3084502153 27568145428 25016116840-67274266969      0      0  -3000    0 LD 
 70025 6621184000  2501725325  5731632154  2881016837 26775073656 22819370300-68370154498      0      0  -3000    0 WD 
 70025 6651184000  2580812119  5796768001  2674356560 25943027483 20601169480-69390711041      0      0  -3000    0 WD 
 70025 6681184000  2657345347  5855220332  2464749040 25072839780 18364130518-70334801478      0      0  -3000    0 WD 
 70025 6711184000  2731211901  5906936579  2252425270 24165397096 16110887073-71201376715      0      0  -3000    0 WD 
 70025 6741184000  2802301412  5951872099  2037619260 23221638435 13844088282-71989474792      0      0  -3000    0 WD 
 70025 6771184000  2870506405  5989990214  1820567774 22242554739 11566395372-72698222627      0      0  -3000    0 WD 
 70025 6801184000  2935722455  6021262246  1601510060 21229187832  9280477670-73326837069      0      0  -3000    0 WD 
 70025 6831184000  2997848339  6045667530  1380687581 20182629326  6989009227-73874625549      0      0  -3000    0 WD 
 70025 6861184000  3056786178  6063193426  1158343737 19104019465  4694665638-74340987081      0      0  -3000    0 WD 
 70025 6891184000  3112441590  6073835322   934723597 17994545655  2400120639-74725412843      0      0  -3000    0 WD 
 70025 6921184000  3164723820  6077596618   710073615 16855441206   108043299-75027486376      0      0  -3000    0 WD 
 70025 6951184000  3213545884  6074488712   484641357 15687984760 -2178904759-75246884644      0      0  -3000    0 WD 
 70025 6981184000  3258824698  6064530969   258675214 14493499118 -4458073674-75383379681      0      0  -3000    0 WD 
 70025 7011184000  3300481212  6047750683    32424118 13273348578 -6726830184-75436838779      0      0  -3000    0 WD 
 70025 7041184000  3338440526  6024183015  -193862741 12028936169 -8982561045-75407223354      0      0  -3000    0 WD 
 70025 7071184000  3372632006  5993870934  -419936199 10761701866-11222675355-75294587980      0      0  -3000    0 WD 
 70025 7101184000  3402989390  5956865146  -645547394  9473121321-13444606752-75099080246      0      0  -3000    0 WD 
 70025 7131184000  3429450897  5913224016  -870448046  8164704362-15645816121-74820941157      0      0  -3000    0 WD 
 70025 7161184000  3451959321  5863013481 -1094390741  6837993446-17823794808-74460505328      0      0  -3000    0 WD 
 70025 7191184000  3470462136  5806306954 -1317129206  5494562119-19976068369-74018201123      0      0  -3000    0 WD 
 70025 7221184000  3484911575  5743185214 -1538418597  4136012273-22100200868-73494550076      0      0  -3000    0 WD 
 70025 7251184000  3495264717  5673736286 -1758015770  2763971193-24193797848-72890164820      0      0  -3000    0 WD 
 70025 7281184000  3501483561  5598055315 -1975679552  1380090030-26254507977-72205747932      0      0  -3000    0 WD 
 70025 7311184000  3503535090  5516244432 -2191171015   -13957964-28280025956-71442091994      0      0  -3000    0 WD 
 70025 7341184000  3501391339  5428412609 -2404253743 -1416480061-30268096054-70600078360      0      0  -3000    0 WD 
 70025 7371184000  3495029445  5334675509 -2614694093 -2825766469-32216514377-69680675422      0      0  -3000    0 WD 
 70025 7401184000  3484431700  5235155326 -2822261458 -4240092697-34123131280-68684937760      0      0  -3000    0 WD 
 70025 7431184000  3469585585  5129980617 -3026728522 -5657722110-35985854780-67614004527      0      0  -3000    0 WD 
 70025 7461184000  3450483810  5019286124 -3227871508 -7076908329-37802653271-66469096482      0      0  -3000    0 WD 
 70025 7491184000  3427124333  4903212594 -3425470423 -8495896951-39571556631-65251513208      0      0  -3000    0 WD 
 70025 7521184000  3399510387  4781906590 -3619309287 -9912926821-41290656948-63962632051      0      0  -3000    0 WD 
 70025 7551184000  3367650496  4655520301 -3809176369-11326232100-42958110617-62603907801      0      0  -3000    0 WD 
 70025 7581184000  3331558486  4524211352 -3994864419-12734045145-44572140801-61176871208      0      0  -3000    0 WD 
 70025 7611184000  3291253484  4388142591 -4176170886-14134599506-46131039367-59683126992      0      0  -3000    0 WD 
 70025 7641184000  3246759911  4247481887 -4352898147-15526132662-47633168993-58124351482      0      0  -2000    0 WD 
 70025 7671184000  3198107466  4102401913 -4524853707-16906887963-49076965162-56502289591      0      0  -2000    0 WD 
 70025 7701184000  3145331111  3953079922 -4691850407-18275115897-50460937427-54818751984      0      0  -2000    0 WD 
 70025 7731184000  3088471040  3799697530 -4853706615-19629075624-51783670253-53075613079      0      0  -2000    0 WD 
 70025 7761184000  3027572656  3642440482 -5010246419-20967037034-53043823993-51274809658      0      0  -2000    0 WD 
 70025 7791184000  2962686533  3481498429 -5161299804-22287283550-54240136992-49418339227      0      0  -2000    0 WD 
 70025 7821184000  2893868370  3317064686 -5306702839-23588115070-55371427426-47508256075      0      0  -2000    0 WD 
 70025 7851184000  2821178940  3149335993 -5446297834-24867849433-56436592493-45546667555      0      0  -2000    0 WD 
 70025 7881184000  2744684034  2978512283 -5579933498-26124823742-57434607802-43535733575      0      0  -2000    0 WD 
 70025 7911184000  2664454399  2804796442 -5707465100-27357397157-58364529540-41477665778      0      0  -2000    0 WD 
 70025 7941184000  2580565669  2628394063 -5828754617-28563953659-59225496817-39374723662      0      0  -2000    0 WD 
 70025 7971184000  2493098285  2449513197 -5943670869-29742903495-60016731665-37229210083      0      0  -1000    0 WD 
 70025 8001184000  2402137418  2268364104 -6052089648-30892684292-60737538086-35043468674      0      0  -1000    0 WD 
 70025 8031184000  2307772883  2085159014 -6153893835-32011762606-61387301811-32819882246      0      0  -1000    0 WD 
 70025 8061184000  2210099049  1900111871 -6248973515-33098635675-61965490966-30560870861      0      0  -1000    0 WD 
 70025 8091184000  2109214745  1713438094 -6337226088-34151833182-62471656903-28268888941      0      0  -1000    0 WD 
 70025 8121184000  2005223163  1525354321 -6418556363-35169918798-62905433953-25946422361      0      0  -1000    0 WD 
 70025 8151184000  1898231746  1336078165 -6492876652-36151492000-63266538869-23595986421      0      0  -1000    0 LD 
 70025 8181184000  1788352087  1145827964 -6560106854-37095189835-63554770538-21220123623      0      0  -1000    0 LD 
 70025 8211184000  1675699808   954822537 -6620174534-37999688232-63770009449-18821401640      0      0  -1000    0 LD 
 70025 8241184000  1560394442   763280941 -6673014996-38863704363-63912217546-16402412194      0      0      0    0 LD 
 70025 8271184000  1442559304   571422221 -6718571352-39685999768-63981439555-13965768212      0      0      0    0 LD 
 70025 8301184000  1322321358   379465164 -6756794579-40465381702-63977803334-11514098616      0      0      0    0 LD 
 70025 8331184000  1199811076   187628052 -6787643559-41200703110-63901518453 -9050045067      0      0      0    0 LD 
 70025 8361184000  1075162302    -3871586 -6811085118-41890863932-63752875561 -6576260150      0      0      0    0 LD 
 70025 8391184000   948512106  -194817211 -6827094049-42534813113-63532245059 -4095404315      0      0      0    0 LD 
 70025 8421184000   820000638  -384993514 -6835653139-43131549220-63240075182 -1610143813      0      0      0    0 LD 
 70025 8451184000   689770977  -574186646 -6836753178-43680121060-62876892079   876850324      0      0      0    0 LA 
 70025 8481184000   557968976  -762184455 -6830392976-44179629828-62443300093  3362905163      0      0      0    0 LA 
 70025 8511184000   424743107  -948776717 -6816579358-44629230712-61939980228  5845350000      0      0      0    0 LA 
 70025 8541184000   290244293 -1133755362 -6795327153-45028132958-61367687928  8321518735      0      0      0    0 LA 
 70025 8571184000   154625746 -1316914698 -6766659183-45375600376-60727251785 10788750092      0      0      0    0 LA 
 70025 8601184000    18042806 -1498051628 -6730606246-45670953767-60019574062 13244388224      0      0      0    0 LA 
 70025 8631184000  -119347241 -1676965875 -6687207094-45913573724-59245631230 15685786582      0      0      0    0 WA 
 70025 8661184000  -257385342 -1853460197 -6636508399-46102901132-58406472383 18110312659      0      0      0    0 LA 
 70025 8691184000  -395910854 -2027340611 -6578564707-46238436926-57503217612 20515350221      0      0      0    0 WA 
 70025 8721184000  -534761732 -2198416595 -6513438384-46319743342-56537057595 22898301691      0      0   1000    0 WA 
 70025 8751184000  -673774707 -2366501308 -6441199558-46346444931-55509251892 25256592393      0      0   1000    0 WA 
 70025 8781184000  -812785481 -2531411784 -6361926041-46318228417-54421125427 27587673247      0      0   1000    0 WA 
 70025 8811184000  -951628907 -2692969126 -6275703253-46234843049-53274066608 29889020935      0      0   1000    0 WA 
 70025 8841184000 -1090139182 -2850998701 -6182624145-46096102179-52069527444 32158139551      0      0   1000    0 WA 
 70025 8871184000 -1228150041 -3005330323 -6082789111-45901884329-50809022456 34392564209      0      0   1000    0 WA 
 70025 8901184000 -1365494952 -3155798443 -5976305886-45652133408-49494126629 36589863930      0      0   1000    0 WA 
 70025 8931184000 -1502007315 -3302242324 -5863289448-45346858990-48126473587 38747643854      0      0   1000    0 WA 
 70025 8961184000 -1637520656 -3444506216 -5743861901-44986136767-46707753965 40863547249      0      0   1000    0 WA 
 70025 8991184000 -1771868829 -3582439526 -5618152359-44570109346-45239714125 42935257324      0      0   2000    0 WA 
 70025 9021184000 -1904886215 -3715896980 -5486296825-44098987301-43724155435 44960500416      0      0   2000    0 WA 
 70025 9051184000 -2036407934 -3844738792 -5348438052-43573049565-42162932145 46937049800      0      0   2000    0 WA 
 70025 9081184000 -2166270042 -3968830811 -5204725399-42992643267-40557948237 48862728412      0      0   2000    0 WA 
 70025 9111184000 -2294309738 -4088044671 -5055314679-42358183705-38911155095 50735411209      0      0   2000    0 WA 
 70025 9141184000 -2420365572 -4202257927 -4900368000-41670154157-37224549300 52553027556      0      0   2000    0 WA 
 70025 9171184000 -2544277642 -4311354192 -4740053596-40929105620-35500170433 54313563548      0      0   2000    0 WA 
 70025 9201184000 -2665887803 -4415223256 -4574545656-40135656548-33740098838 56015064355      0      0   2000    0 WA 
 70025 9231184000 -2785039864 -4513761210 -4404024141-39290492442-31946453190 57655636572      0      0   2000    0 WA 
 70025 9261184000 -2901579792 -4606870555 -4228674597-38394365330-30121388004 59233450257      0      0   2000    0 WA 
 70025 9291184000 -3015355909 -4694460305 -4048687965-37448093463-28267091363 60746740763      0      0   2000    0 WA 
 70025 9321184000 -3126219090 -4776446090 -3864260376-36452561088-26385782801 62193810906      0      0   2000    0 WA 
 70025 9351184000 -3234022963 -4852750238 -3675592949-35408718013-24479710914 63573033473      0      0   3000    0 WA 
 70025 9381184000 -3338624100 -4923301866 -3482891580-34317578982-22551150589 64882853697      0      0   3000    0 WA 
 70025 9411184000 -3439882217 -4988036951 -3286366712-33180222744-20602399934 66121791527      0      0   3000    0 WA 
 70025 9441184000 -3537660359 -5046898393 -3086233119-31997790866-18635777172 67288443335      0      0   3000    0 WA 
 70025 9471184000 -3631825088 -5099836077 -2882709667-30771486716-16653618092 68381483327      0      0   3000    0 WA 
 70025 9501184000 -3722246670 -5146806916 -2676019080-29502574580-14658273768 69399665524      0      0   3000    0 WA 
 70025 9531184000 -3808799250 -5187774897 -2466387698-28192378391-12652107660 70341826123      0      0   3000    0 WA 
 70025 9561184000 -3891361036 -5222711112 -2254045227-26842280119-10637492207 71206885205      0      0   3000    0 WA 
 70025 9591184000 -3969814465 -5251593779 -2039224486-25453718266 -8616805812 71993847840      0      0   3000    0 WA 
 70025 9621184000 -4044046374 -5274408258 -1822161148-24028186484 -6592430230 72701805384      0      0   3000    0 WA 
 70025 9651184000 -4113948160 -5291147054 -1603093482-22567231991 -4566747755 73329937083      0      0   3000    0 WA 
 70025 9681184000 -4179415940 -5301809818 -1382262086-21072453728 -2542138116 73877511459      0      0   3000    0 WA 
 70025 9711184000 -4240350705 -5306403330 -1159909615-19545500432  -520975394 74343887455      0      0   3000    0 WA 
 70025 9741184000 -4296658463 -5304941482  -936280512-17988068537  1494375127 74728515521      0      0   3000    0 WA 
 70025 9771184000 -4348250378 -5297445245  -711620731-16401899999  3501560135 75030938080      0      0   3000    0 WA 
 70025 9801184000 -4395042911 -5283942626  -486177458-14788780621  5498240903 75250789928      0      0   3000    0 WA 
 70025 9831184000 -4436957938 -5264468626  -260198837-13150538241  7482096005 75387799312      0      0   3000    0 WA 
 70025 9861184000 -4473922883 -5239065178   -33933685-11489040360  9450824456 75441788789      0      0   3000    0 WA 
 70025 9891184000 -4505870828 -5207781084   192368790 -9806191715 11402148840 75412675694      0      0   3000    0 WA 
 70025 9921184000 -4532740621 -5170671941   418459276 -8103931786 13333818502 75300472423      0      0   3000    0 WA 
 70025 9951184000 -4554476978 -5127800050   644088639 -6384232228 15243612653 75105286388      0      0   3000    0 WA 
 70025 9981184000 -4571030575 -5079234329   869008211 -4649094322 17129343265 74827319931      0      0   3000    0 WA 
 7002510011184000 -4582358133 -5025050207  1092970072 -2900546061 18988858065 74466870013      0      0   3000    0 WA 
 7002510041184000 -4588422492 -4965329512  1315727335 -1140639378 20820043161 74024327209      0      0   3000    0 WA 
 7002510071184000 -4589192684 -4900160353  1537034423   628552057 22620825162 73500174957      0      0   3000    0 WA 
 7002510101184000 -4584643988 -4829636996  1756647348  2404935235 24389173492 72894989376      0      0   3000    0 WA 
 7002510131184000 -4574757990 -4753859732  1974323991  4186400603 26123103079 72209438909      0      0   3000    0 WA 
 7002510161184000 -4559522625 -4672934735  2189824374  5970824934 27820677290 71444283415      0      0   3000    0 WA 
 7002510191184000 -4538932215 -4586973911  2402910933  7756074079 29480010402 70600372564      0      0   3000    0 WA 
 7002510221184000 -4512987498 -4496094748  2613348789  9540005346 31099269364 69678644492      0      0   3000    0 WA 
 7002510251184000 -4481695649 -4400420150  2820906006 11320470068 32676675643 68680125046      0      0   3000    0 WA 
 7002510281184000 -4445070296 -4300078271  3025353858 13095316579 34210507277 67605926853      0      0   3000    0 WA 
 7002510311184000 -4403131520 -4195202346  3226467084 14862393133 35699101015 66457248016      0      0   3000    0 WA 
 7002510341184000 -4355905856 -4085930507  3424024144 16619550636 37140854514 65235370600      0      0   3000    0 WA 
 7002510371184000 -4303426279 -3972405601  3617807470 18364645470 38534228378 63941659031      0      0   3000    0 WA 
 7002510401184000 -4245732182 -3854774994  3807603707 20095542564 39877748118 62577558322      0      0   3000    0 WA 
 7002510431184000 -4182869345 -3733190376  3993203952 21810118513 41170006014 61144591773      0      0   3000    0 WA 
 7002510461184000 -4114889901 -3607807561  4174403988 23506264406 42409662660 59644358155      0      0   3000    0 WA 
 7002510491184000 -4041852282 -3478786274  4351004503 25181888080 43595447892 58078528795      0      0   2000    0 WA 
 7002510521184000 -3963821169 -3346289948  4522811304 26834915731 44726161082 56448845421      0      0   2000    0 WA 
 7002510551184000 -3880867438 -3210485512  4689635530 28463293890 45800671744 54757119398      0      0   2000    0 WA 
 7002510581184000 -3793068086 -3071543181  4851293856 30064992770 46817921236 53005230529      0      0   2000    0 WA 
 7002510611184000 -3700506164 -2929636234  5007608694 31638009637 47776924267 51195123897      0      0   2000    0 WA 
 7002510641184000 -3603270685 -2784940796  5158408386 33180370828 48676769214 49328806503      0      0   2000    0 WA 
 7002510671184000 -3501456539 -2637635617  5303527387 34690133280 49516618060 47408345245      0      0   2000    0 WA 
 7002510701184000 -3395164396 -2487901850  5442806438 36165386697 50295706874 45435865667      0      0   2000    0 WA 
 7002510731184000 -3284500604 -2335922827  5576092743 37604256414 51013346833 43413550219      0      0   2000    0 WA 
 7002510761184000 -3169577078 -2181883833  5703240138 39004906309 51668925398 41343635746      0      0   2000    0 WA 
 7002510791184000 -3050511182 -2025971874  5824109245 40365541540 52261907552 39228409964      0      0   2000    0 WA 
 7002510821184000 -2927425597 -1868375445  5938567619 41684410108 52791835437 37070207107      0      0   1000    0 WA 
 7002510851184000 -2800448199 -1709284300  6046489888 42959803030 53258327452 34871406358      0      0   1000    0 LA 
 7002510881184000 -2669711920 -1548889223  6147757882 44190056881 53661079487 32634431835      0      0   1000    0 LA 
 7002510911184000 -2535354611 -1387381791  6242260770 45373558709 53999866018 30361749126      0      0   1000    0 LA 
 7002510941184000 -2397518882 -1224954142  6329895169 46508748348 54274539189 28055859845      0      0   1000    0 LA 
 7002510971184000 -2256351942 -1061798743  6410565256 47594118778 54485027970 25719298760      0      0   1000    0 LA 
 7002511001184000 -2112005441  -898108156  6484182854 48628218635 54631338215 23354630943      0      0   1000    0 LA 
 7002511031184000 -1964635297  -734074814  6550667525 49609653716 54713550729 20964446975      0      0   1000    0 WA 
 7002511061184000 -1814401524  -569890798  6609946634 50537086181 54731818831 18551361410      0      0   1000    0 WA 
 7002511091184000 -1661468065  -405747621  6661955429 51409235471 54686368590 16118012927      0      0      0    0 WA 
 7002511121184000 -1506002617  -241836008  6706637109 52224880768 54577499875 13667062588      0      0      0    0 WA 
 7002511151184000 -1348176445   -78345669  6743942883 52982863448 54405586566 11201190566      0      0      0    0 WA 
 7002511181184000 -1188164196    84534912  6773832026 53682088938 54171075608  8723092448      0      0      0    0 WA 
 7002511211184000 -1026143700   246618703  6796271919 54321527996 53874485833  6235476089      0      0      0    0 WA 
 7002511241184000  -862295779   407720335  6811238081 54900217920 53516407033  3741058845      0      0      0    0 WA 
 7002511271184000  -696804039   567656314  6818714195 55417263908 53097499054  1242564901      0      0      0    0 WA 
 7002511301184000  -529854668   726245227  6818692122 55871840121 52618490576 -1257277631      0      0      0    0 WD 
 7002511331184000  -361636226   883307951  6811171910 56263190380 52080177734 -3755739018      0      0      0    0 WD 
 7002511361184000  -192339439  1038667850  6796161798 56590629440 51483423289 -6250089943      0      0      0    0 WD 
 7002511391184000   -22156976  1192150976  6773678208 56853544882 50829156217 -8737604179      0      0      0    0 WD 
 7002511421184000   148716766  1343586267  6743745729 57051398880 50118371112-11215562856      0      0      0    0 WD 
 7002511451184000   320085891  1492805740  6706397093 57183728443 49352125796-13681259195      0      0      0    0 WD 
 7002511481184000   491753221  1639644677  6661673130 57250144802 48531538080-16132000521      0      0      0    0 WD 
 7002511511184000   663520530  1783941801  6609622724 57250333915 47657784533-18565108884      0      0      0    0 WD 
 7002511541184000   835188757  1925539452  6550302771 57184058179 46732100260-20977923323      0      0      0    0 WD 
 7002511571184000  1006558251  2064283762  6483778118 57051157598 45755777514-23367804009      0      0  -1000    0 WD 
 7002511601184000  1177428993  2200024823  6410121497 56851549168 44730163128-25732135434      0      0  -1000    0 LD 
 7002511631184000  1347600830  2332616847  6329413446 56585226785 43656656830-28068327419      0      0  -1000    0 LD 
 7002511661184000  1516873709  2461918323  6241742236 56252262634 42536710618-30373817263      0      0  -1000    0 LD 
 7002511691184000  1685047912  2587792172  6147203777 55852807789 41371827428-32646073391      0      0  -1000    0 LD 
