DSIDP TDX-ORB-3-RSO+CTS-RSG_2019_066_22_00_2019_067_12_00
COMENT TerraSAR-X SST Two-Step Processing
COMENT For best results cut the orbit to the period
COMENT 22:50:00 - 10:50:00
COSPAR 2010-030A
PERIOD  70045 79251184000  70055 43281184000
INIREV 48306
OBSINF SLR n = 85
OBSINF GPC n = 11692
OBSINF GPP n = 11692
PARAMS MNA EX  EY  EZ  EXD EYD EZD BTC BTS BTD BTT BNC BNS BND BNT
QUALCO Sta_Dev_Initial_Elements = 93 103 63 mm, 231 243 172 mu/s
QUALCO RMS_Obs_Laser            = 31 mm; n = 85,  elim = 0
QUALCO RMS_Obs_GPScode          = 460 mm; n = 11107, elim = 585
QUALCO RMS_Obs_GPSphase         = 6 mm; n = 11107, elim = 585
TFRAME TT
TT-UTC 69184 ms
RFRAME CTS
MRELAT  Post Newt. IERS-2003
MNUTAT  IAU200OA compl.+off.
MPOTER  COMB-Projekt D1 + CH
MPOLUN  FERRARI77
METID   IERS-Conv. (1996)
MOTID   EOT11a, Load Love Nu
MATMOS  DTM 94bis
MALBED  No Albedo
MEPHEM  DE200/LE200
COMENT The ORBIT line marks end of the header and start of the trajectory records
 7004584561184000 -1039667500  6795670961   443015091 13965349896  7148338182-75281145830      0      0  -3000    0 LD 
 7004584591184000  -997169248  6813302834   216969072 14362373329  4604928747-75402360126      0      0  -3000    0 LD 
 7004584621184000  -953520157  6823294112    -9315986 14732501353  2055098177-75440493549      0      0  -3000    0 WD 
 7004584651184000  -908801561  6825629944  -235590784 15075308920  -498211184-75395524878      0      0  -3000    0 WD 
 7004584681184000  -863096007  6820304312  -461606104 15390414100 -3052054090-75267528627      0      0  -3000    0 WD 
 7004584711184000  -816487119  6807320031  -687113095 15677478450 -5603485572-75056674320      0      0  -3000    0 WD 
 7004584741184000  -769059472  6786688751  -911863553 15936208321 -8149564693-74763226123      0      0  -3000    0 WD 
 7004584771184000  -720898454  6758430928 -1135610212 16166355233-10687359248-74387541686      0      0  -3000    0 WD 
 7004584801184000  -672090129  6722575801 -1358107014 16367715378-13213949038-73930070549      0      0  -3000    0 WD 
 7004584831184000  -622721109  6679161345 -1579109387 16540129584-15726428419-73391353576      0      0  -3000    0 WD 
 7004584861184000  -572878413  6628234229 -1798374518 16683483563-18221909872-72772022715      0      0  -3000    0 WD 
 7004584891184000  -522649339  6569849750 -2015661628 16797707693-20697528167-72072799789      0      0  -3000    0 WD 
 7004584921184000  -472121324  6504071764 -2230732232 16882776604-23150443530-71294494804      0      0  -3000    0 WD 
 7004584951184000  -421381817  6430972604 -2443350409 16938709158-25577844203-70438004905      0      0  -3000    0 WD 
 7004584981184000  -370518143  6350632995 -2653283057 16965568666-27976949591-69504313731      0      0  -3000    0 WD 
 7004585011184000  -319617372  6263141949 -2860300156 16963462930-30345014043-68494490312      0      0  -3000    0 WD 
 7004585041184000  -268766181  6168596660 -3064175017 16932543857-32679330459-67409687366      0      0  -3000    0 WD 
 7004585071184000  -218050728  6067102381 -3264684533 16873006946-34977233419-66251139429      0      0  -3000    0 WD 
 7004585101184000  -167556520  5958772296 -3461609421 16785090814-37236101830-65020161096      0      0  -3000    0 WD 
 7004585131184000  -117368283  5843727380 -3654734460 16669076537-39453361723-63718145896      0      0  -3000    0 WD 
 7004585161184000   -67569837  5722096259 -3843848727 16525286893-41626489991-62346564774      0      0  -3000    0 WD 
 7004585191184000   -18243974  5594015043 -4028745826 16354085805-43753017723-60906963357      0      0  -3000    0 WD 
 7004585221184000    30527669  5459627167 -4209224103 16155877835-45830532498-59400959369      0      0  -3000    0 WD 
 7004585251184000    78664729  5319083217 -4385086865 15931107456-47856680590-57830240524      0      0  -2000    0 WD 
 7004585281184000   126088234  5172540745 -4556142585 15680258166-49829169094-56196562696      0      0  -2000    0 WD 
 7004585311184000   172720720  5020164093 -4722205102 15403851660-51745768399-54501748357      0      0  -2000    0 WD 
 7004585341184000   218486345  4862124190 -4883093823 15102446976-53604315211-52747684493      0      0  -2000    0 WD 
 7004585371184000   263310998  4698598351 -5038633907 14776639450-55402715166-50936319795      0      0  -2000    0 WD 
 7004585401184000   307122408  4529770072 -5188656447 14427059549-57138944736-49069662019      0      0  -2000    0 WD 
 7004585431184000   349850246  4355828807 -5332998648 14054371685-58811053073-47149775720      0      0  -2000    0 WD 
 7004585461184000   391426226  4176969753 -5471503990 13659273018-60417164021-45178780048      0      0  -2000    0 WD 
 7004585491184000   431784201  3993393622 -5604022389 13242492303-61955478417-43158846386      0      0  -2000    0 WD 
 7004585521184000   470860256  3805306402 -5730410349 12804788781-63424276396-41092195130      0      0  -2000    0 WD 
 7004585551184000   508592798  3612919122 -5850531107 12346950770-64821918186-38981092190      0      0  -2000    0 WD 
 7004585581184000   544922641  3416447611 -5964254759 11869794226-66146843994-36827847562      0      0  -1000    0 WD 
 7004585611184000   579793087  3216112255 -6071458402 11374161991-67397576314-34634814509      0      0  -1000    0 WD 
 7004585641184000   613150005  3012137742 -6172026249 10860922844-68572723100-32404385598      0      0  -1000    0 WD 
 7004585671184000   644941909  2804752811 -6265849746 10330969790-69670978116-30138988158      0      0  -1000    0 WD 
 7004585701184000   675120025  2594189989 -6352827669  9785218654-70691120176-27841082186      0      0  -1000    0 WD 
 7004585731184000   703638360  2380685341 -6432866222  9224607013-71632013637-25513159562      0      0  -1000    0 WD 
 7004585761184000   730453764  2164478207 -6505879131  8650092769-72492610416-23157742863      0      0  -1000    0 LD 
 7004585791184000   755525990  1945810936 -6571787735  8062652218-73271952767-20777382646      0      0  -1000    0 LD 
 7004585821184000   778817744  1724928613 -6630521057  7463278197-73969175017-18374653092      0      0  -1000    0 LD 
 7004585851184000   800294733  1502078784 -6682015877  6852978785-74583502608-15952147709      0      0      0    0 LD 
 7004585881184000   819925713  1277511181 -6726216779  6232776484-75114250173-13512478171      0      0      0    0 LD 
 7004585911184000   837682525  1051477460 -6763076211  5603707454-75560822958-11058274190      0      0      0    0 LD 
 7004585941184000   853540139   824230922 -6792554534  4966820020-75922719483 -8592180554      0      0      0    0 LD 
 7004585971184000   867476685   596026231 -6814620060  4323172492-76199532179 -6116853523      0      0      0    0 LD 
 7004586001184000   879473480   367119130 -6829249086  3673831207-76390947657 -3634958214      0      0      0    0 LD 
 7004586031184000   889515051   137766163 -6836425912  3019868851-76496747368 -1149164861      0      0      0    0 LD 
 7004586061184000   897589149   -91775611 -6836142849  2362362926-76516806243  1337855339      0      0      0    0 LA 
 7004586091184000   903686766  -321248896 -6828400224  1702394935-76451090595  3823431209      0      0      0    0 LA 
 7004586121184000   907802142  -550396436 -6813206377  1041049565-76299659500  6304891731      0      0      0    0 LA 
 7004586151184000   909932772  -778961289 -6790577656   379412770-76062666691  8779569844      0      0      0    0 LA 
 7004586181184000   910079412 -1006687118 -6760538400  -281430357-75740359197 11244806341      0      0      0    0 LA 
 7004586211184000   908246066 -1233318465 -6723120910  -940397150-75333076003 13697951449      0      0      0    0 WA 
 7004586241184000   904439984 -1458601026 -6678365421 -1596408618-74841247734 16136366813      0      0      0    0 WA 
 7004586271184000   898671645 -1682281925 -6626320065 -2248390173-74265395956 18557426946      0      0      0    0 LA 
 7004586301184000   890954743 -1904109989 -6567040827 -2895272252-73606134277 20958520004      0      0      0    0 LA 
 7004586331184000   881306174 -2123836025 -6500591507 -3535992445-72864170061 23337051032      0      0   1000    0 LA 
 7004586361184000   869746003 -2341213104 -6427043658 -4169498336-72040303778 25690446045      0      0   1000    0 WA 
 7004586391184000   856297439 -2555996835 -6346476518 -4794749462-71135428125 28016155010      0      0   1000    0 WA 
 70055   21184000   840986789 -2767945644 -6258976937 -5410718853-70150527466 30311655549      0      0   1000    0 WA 
 70055   51184000   823843420 -2976821046 -6164639286 -6016393941-69086675741 32574456379      0      0   1000    0 WA 
 70055   81184000   804899717 -3182387907 -6063565358 -6610777076-67945034625 34802098984      0      0   1000    0 WA 
 70055  111184000   784191032 -3384414710 -5955864275 -7192886897-66726852870 36992159477      0      0   1000    0 WA 
 70055  141184000   761755634 -3582673815 -5841652372 -7761759913-65433465243 39142251176      0      0   1000    0 WA 
 70055  171184000   737634654 -3776941712 -5721053086 -8316451643-64066291233 41250026711      0      0   1000    0 WA 
 70055  201184000   711872030 -3966999277 -5594196835 -8856038042-62626834132 43313180068      0      0   2000    0 WA 
 70055  231184000   684514434 -4152632018 -5461220891 -9379617370-61116680131 45329448993      0      0   2000    0 WA 
 70055  261184000   655611211 -4333630326 -5322269243 -9886311858-59537497170 47296617805      0      0   2000    0 WA 
 70055  291184000   625214301 -4509789717 -5177492452-10375268900-57891033310 49212520274      0      0   2000    0 WA 
 70055  321184000   593378163 -4680911069 -5027047504-10845662145-56179114880 51075042054      0      0   2000    0 WA 
 70055  351184000   560159692 -4846800852 -4871097643-11296692801-54403644920 52882122881      0      0   2000    0 WA 
 70055  381184000   525618139 -5007271362 -4709812213-11727590920-52566601722 54631759054      0      0   2000    0 WA 
 70055  411184000   489815020 -5162140939 -4543366480-12137616606-50670037086 56322006304      0      0   2000    0 WA 
 70055  441184000   452814022 -5311234184 -4371941448-12526061196-48716073815 57950982808      0      0   2000    0 WA 
 70055  471184000   414680911 -5454382172 -4195723673-12892248349-46706902665 59516871379      0      0   2000    0 WA 
 70055  501184000   375483433 -5591422646 -4014905061-13235535210-44644780027 61017921009      0      0   2000    0 WA 
 70055  531184000   335291210 -5722200218 -3829682671-13555313602-42532025869 62452448917      0      0   3000    0 WA 
 70055  561184000   294175634 -5846566549 -3640258504-13851010921-40371021239 63818842591      0      0   3000    0 WA 
 70055  591184000   252209763 -5964380533 -3446839292-14122090856-38164205886 65115561549      0      0   3000    0 WA 
 70055  621184000   209468207 -6075508468 -3249636279-14368054244-35914076113 66341139191      0      0   3000    0 WA 
 70055  651184000   166027016 -6179824224 -3048864992-14588440100-33623182582 67494185090      0      0   3000    0 WA 
 70055  681184000   121963567 -6277209401 -2844745014-14782826626-31294127458 68573387567      0      0   3000    0 WA 
 70055  711184000    77356439 -6367553476 -2637499743-14950831972-28929561044 69577515895      0      0   3000    0 WA 
 70055  741184000    32285299 -6450753949 -2427356144-15092114896-26532178401 70505422162      0      0   3000    0 WA 
 70055  771184000   -13169227 -6526716466 -2214544499-15206375429-24104715837 71356042909      0      0   3000    0 WA 
 70055  801184000   -58925672 -6595354937 -1999298152-15293355432-21649947350 72128400436      0      0   3000    0 WA 
 70055  831184000  -104901862 -6656591651 -1781853253-15352839038-19170681220 72821603830      0      0   3000    0 WA 
 70055  861184000  -151015035 -6710357365 -1562448490-15384653048-16669756961 73434849924      0      0   3000    0 WA 
 70055  891184000  -197181979 -6756591402 -1341324828-15388667330-14150042366 73967424773      0      0   3000    0 WA 
 70055  921184000  -243319152 -6795241721 -1118725238-15364795320-11614429713 74418705317      0      0   3000    0 WA 
 70055  951184000  -289342820 -6826264994  -894894425-15312994249 -9065831541 74788160227      0      0   3000    0 WA 
 70055  981184000  -335169187 -6849626653  -670078545-15233265149 -6507176850 75075350185      0      0   3000    0 WA 
 70055 1011184000  -380714526 -6865300940  -444524939-15125652954 -3941407723 75279928101      0      0   3000    0 WA 
 70055 1041184000  -425895310 -6873270937  -218481846-14990246556 -1371476234 75401639505      0      0   3000    0 WA 
 70055 1071184000  -470628343 -6873528594     7801868-14827178925  1199658725 75440323308      0      0   3000    0 WA 
 70055 1101184000  -514830897 -6866074743   234076996-14636627118  3769035083 75395912604      0      0   3000    0 WA 
 70055 1131184000  -558420841 -6850919104   460094274-14418812088  6333691444 75268435287      0      0   3000    0 WA 
 70055 1161184000  -601316770 -6828080271   685604661-14173998303  8890671352 75058014328      0      0   3000    0 WA 
 70055 1191184000  -643438138 -6797585700   910359630-13902493333 11437027410 74764867267      0      0   3000    0 WA 
 70055 1221184000  -684705388 -6759471666  1134111447-13604647613 13969824600 74389305822      0      0   3000    0 WA 
 70055 1251184000  -725040075 -6713783231  1356613454-13280854157 16486144015 73931736064      0      0   3000    0 WA 
 70055 1281184000  -764364998 -6660574179  1577620352-12931547860 18983087157 73392658023      0      0   3000    0 WA 
 70055 1311184000  -802604324 -6599906959  1796888483-12557204577 21457780132 72772664553      0      0   3000    0 WA 
 70055 1341184000  -839683704 -6531852596  2014176105-12158340739 23907376582 72072439398      0      0   3000    0 LA 
 70055 1371184000  -875530403 -6456490614  2229243660-11735512939 26329059069 71292757262      0      0   3000    0 LA 
 70055 1401184000  -910073412 -6373908941  2441854056-11289316291 28720043434 70434485650      0      0   3000    0 LA 
 70055 1431184000  -943243562 -6284203797  2651772940-10820382551 31077585879 69498583180      0      0   3000    0 LA 
 70055 1461184000  -974973636 -6187479569  2858768966-10329379170 33398986540 68486094939      0      0   3000    0 LA 
 70055 1491184000 -1005198470 -6083848676  3062614050 -9817009436 35681590316 67398150462      0      0   3000    0 LA 
 70055 1521184000 -1033855064 -5973431433  3263083624 -9284012446 37922790031 66235963349      0      0   3000    0 LA 
 70055 1551184000 -1060882690 -5856355898  3459956881 -8731161988 40120029602 65000829258      0      0   3000    0 LA 
 70055 1581184000 -1086222989 -5732757720  3653017027 -8159265425 42270806162 63694125249      0      0   3000    0 LA 
 70055 1611184000 -1109820075 -5602779971  3842051517 -7569162078 44372674363 62317308643      0      0   3000    0 LA 
 70055 1641184000 -1131620623 -5466572969  4026852298 -6961721222 46423249633 60871913725      0      0   3000    0 LA 
 70055 1671184000 -1151573961 -5324294091  4207216028 -6337840523 48420209515 59359549458      0      0   3000    0 LA 
 70055 1701184000 -1169632150 -5176107588  4382944305 -5698444823 50361295542 57781898237      0      0   2000    0 LA 
 70055 1731184000 -1185750065 -5022184386  4553843882 -5044485320 52244315756 56140714447      0      0   2000    0 LA 
 70055 1761184000 -1199885474 -4862701884  4719726882 -4376938577 54067147545 54437822858      0      0   2000    0 LA 
 70055 1791184000 -1211999109 -4697843742  4880411003 -3696804967 55827740607 52675116638      0      0   2000    0 LA 
 70055 1821184000 -1222054739 -4527799657  5035719724 -3005107172 57524119806 50854554829      0      0   2000    0 LA 
 70055 1851184000 -1230019231 -4352765137  5185482496 -2302888995 59154387789 48978159737      0      0   2000    0 LA 
 70055 1881184000 -1235862615 -4172941261  5329534930 -1591213790 60716727457 47048014124      0      0   2000    0 LA 
 70055 1911184000 -1239558137 -3988534438  5467718969  -871162475 62209403822 45066257986      0      0   2000    0 LA 
 70055 1941184000 -1241082310 -3799756156  5599883060  -143831634 63630765354 43035085522      0      0   2000    0 LA 
 70055 1971184000 -1240414958 -3606822731  5725882309   589668148 64979245220 40956742297      0      0   2000    0 LA 
 70055 2001184000 -1237539255 -3409955051  5845578636  1328213869 66253362319 38833522806      0      0   2000    0 LA 
 70055 2031184000 -1232441762 -3209378317  5958840910  2070671828 67451722741 36667768118      0      0   1000    0 LA 
 70055 2061184000 -1225112454 -3005321779  6065545092  2815899177 68573020944 34461862616      0      0   1000    0 LA 
 70055 2091184000 -1215544748 -2798018473  6165574358  3562745075 69616039717 32218231205      0      0   1000    0 LA 
 70055 2121184000 -1203735523 -2587704952  6258819217  4310051965 70579650545 29939338328      0      0   1000    0 LA 
 70055 2151184000 -1189685138 -2374621019  6345177628  5056657405 71462815938 27627686660      0      0   1000    0 LA 
 70055 2181184000 -1173397445 -2159009449  6424555114  5801396020 72264591289 25285813670      0      0   1000    0 WA 
 70055 2211184000 -1154879795 -1941115715  6496864857  6543100895 72984125676 22916288592      0      0   1000    0 WA 
 70055 2241184000 -1134143041 -1721187695  6562027791  7280604677 73620663176 20521709258      0      0   1000    0 LA 
 70055 2271184000 -1111201535 -1499475397  6619972681  8012741181 74173543150 18104698813      0      0   1000    0 WA 
 70055 2301184000 -1086073125 -1276230662  6670636198  8738346993 74642200536 15667903342      0      0      0    0 WA 
 70055 2331184000 -1058779143 -1051706888  6713962981  9456262719 75026166640 13213988646      0      0      0    0 WA 
 70055 2361184000 -1029344392  -826158730  6749905692 10165335137 75325068710 10745636817      0      0      0    0 WA 
 70055 2391184000  -997797121  -599841821  6778425061 10864419577 75538628956  8265544393      0      0      0    0 WA 
 70055 2421184000  -964168998  -373012483  6799489927 11552381316 75666665191  5776421073      0      0      0    0 WA 
 70055 2451184000  -928495079  -145927442  6813077276 12228096926 75709092109  3280986963      0      0      0    0 WA 
 70055 2481184000  -890813773    81156469  6819172265 12890455919 75665921866   781969348      0      0      0    0 WA 
 70055 2511184000  -851166797   307982599  6817768240 13538362573 75537264223 -1717900923      0      0      0    0 WD 
 70055 2541184000  -809599130   534294770  6808866738 14170737721 75323325516 -4215893130      0      0      0    0 WD 
 70055 2571184000  -766158964   759837569  6792477487 14786520268 75024407422 -6709279073      0      0      0    0 WD 
 70055 2601184000  -720897643   984356629  6768618394 15384668460 74640906776 -9195335071      0      0      0    0 WD 
 70055 2631184000  -673869609  1207598916  6737315524 15964161215 74173315606-11671344497      0      0      0    0 WD 
 70055 2661184000  -625132331  1429313016  6698603081 16523999720 73622220940-14134600514      0      0      0    0 WD 
 70055 2691184000  -574746241  1649249417  6652523369 17063209112 72988304636-16582409194      0      0      0    0 LD 
 70055 2721184000  -522774655  1867160795  6599126750 17580840225 72272342301-19012093579      0      0      0    0 LD 
 70055 2751184000  -469283701  2082802288  6538471589 18075970868 71475200467-21420996720      0      0      0    0 LD 
 70055 2781184000  -414342226  2295931771  6470624189 18547706900 70597835203-23806482082      0      0  -1000    0 LD 
 70055 2811184000  -358021720  2506310120  6395658730 18995183412 69641293296-26165935121      0      0  -1000    0 LD 
 70055 2841184000  -300396220  2713701489  6313657200 19417565891 68606712682-28496767315      0      0  -1000    0 LD 
 70055 2871184000  -241542222  2917873582  6224709306 19814051790 67495320934-30796420731      0      0  -1000    0 LD 
 70055 2901184000  -181538577  3118597915  6128912379 20183871760 66308432152-33062371193      0      0  -1000    0 LD 
 70055 2931184000  -120466394  3315650074  6026371272 20526290679 65047445043-35292129212      0      0  -1000    0 LD 
 70055 2961184000   -58408934  3508809967  5917198251 20840609430 63713842982-37483242209      0      0  -1000    0 LD 
 70055 2991184000     4548500  3697862080  5801512877 21126166421 62309192367-39633298870      0      0  -1000    0 LD 
 70055 3021184000    68318678  3882595716  5679441883 21382338055 60835138938-41739931573      0      0  -1000    0 LD 
 70055 3051184000   132812557  4062805232  5551119037 21608539586 59293406593-43800816393      0      0  -2000    0 LD 
 70055 3081184000   197939400  4238290277  5416685011 21804227008 57685798033-45813675893      0      0  -2000    0 LD 
 70055 3111184000   263606901  4408856021  5276287236 21968898308 56014192696-47776282896      0      0  -2000    0 LD 
 70055 3141184000   329721313  4574313389  5130079743 22102094534 54280545606-49686462859      0      0  -2000    0 LD 
 70055 3171184000   396187577  4734479280  4978223004 22203401006 52486885944-51542099804      0      0  -2000    0 LD 
 70055 3201184000   462909457  4889176786  4820883741 22272446377 50635310315-53341141561      0      0  -2000    0 LD 
 70055 3231184000   529789664  5038235383  4658234743 22308901489 48727977478-55081596624      0      0  -2000    0 LD 
 70055 3261184000   596729989  5181491116  4490454682 22312481636 46767111660-56761533873      0      0  -2000    0 LD 
 70055 3291184000   663631438  5318786804  4317727922 22282948105 44754998759-58379091627      0      0  -2000    0 LD 
 70055 3321184000   730394370  5449972197  4140244307 22220108115 42693975372-59932475937      0      0  -2000    0 LD 
 70055 3351184000   796918633  5574904133  3958198977 22123816223 40586431368-61419951235      0      0  -2000    0 LD 
 70055 3381184000   863103716  5693446716  3771792184 21993975383 38434820439-62839844482      0      0  -3000    0 LD 
 70055 3411184000   928848888  5805471505  3581229093 21830538228 36241660001-64190557548      0      0  -3000    0 LD 
 70055 3441184000   994053354  5910857699  3386719537 21633510796 34009524282-65470575475      0      0  -3000    0 LD 
 70055 3471184000  1058616421  6009492293  3188477760 21402953502 31741032521-66678476802      0      0  -3000    0 LD 
 70055 3501184000  1122437649  6101270182  2986722126 21138971576 29438829754-67812930915      0      0  -3000    0 LD 
 70055 3531184000  1185416970  6186094232  2781674883 20841710656 27105588097-68872679298      0      0  -3000    0 LD 
 70055 3561184000  1247454826  6263875384  2573561945 20511365051 24744021135-69856535595      0      0  -3000    0 LD 
 70055 3591184000  1308452321  6334532786  2362612665 20148181941 22356882651-70763399104      0      0  -3000    0 LD 
 70055 3621184000  1368311377  6397993892  2149059556 19752459428 19946956886-71592260812      0      0  -3000    0 LD 
 70055 3651184000  1426934883  6454194547  1933138022 19324544411 17517051251-72342203243      0      0  -3000    0 LD 
 70055 3681184000  1484226843  6503079045  1715086086 18864831105 15069991793-73012399109      0      0  -3000    0 LD 
 70055 3711184000  1540092511  6544600186  1495144116 18373760592 12608621040-73602109802      0      0  -3000    0 LD 
 70055 3741184000  1594438537  6578719318  1273554564 17851821889 10135796832-74110686547      0      0  -3000    0 LD 
 70055 3771184000  1647173110  6605406382  1050561690 17299552008  7654388066-74537573282      0      0  -3000    0 WD 
 70055 3801184000  1698206100  6624639936   826411280 16717534703  5167269685-74882307300      0      0  -3000    0 WD 
 70055 3831184000  1747449198  6636407168   601350371 16106398866  2677319291-75144519226      0      0  -3000    0 WD 
 70055 3861184000  1794816046  6640703897   375626966 15466817292   187414177-75323932964      0      0  -3000    0 WD 
 70055 3891184000  1840222371  6637534573   149489757 14799506518 -2299571688-75420366016      0      0  -3000    0 WD 
 70055 3921184000  1883586115  6626912254   -76812158 14105226468 -4780771554-75433730231      0      0  -3000    0 WD 
