 7001540941184000  1080433986 -1082816539  6705823744 10396360530-74808028012-13724415799      0      0      0    0 LD 
 7001540971184000  1110537492 -1306675227  6660970680  9671099163-74416982712-16174904729      0      0      0    0 LD 
 7001541001184000  1138451899 -1529233950  6608791989  8937155923-73941455689-18607721465      0      0      0    0 LD 
 7001541031184000  1164152911 -1750239949  6549344687  8195696883-73381919626-21020203349      0      0      0    0 WD 
 7001541061184000  1187619737 -1969442023  6482693746  7447894765-72738942326-23409708336      0      0  -1000    0 LD 
 7001541091184000  1208835115 -2186590822  6408912034  6694927743-72013187421-25773616854      0      0  -1000    0 WD 
 7001541121184000  1227785319 -2401439127  6328080236  5937976092-71205415036-28109335429      0      0  -1000    0 WD 
 7001541151184000  1244460166 -2613742147  6240286776  5178219396-70316480671-30414300940      0      0  -1000    0 LD 
 7001541181184000  1258853008 -2823257794  6145627714  4416835474-69347332596-32685983874      0      0  -1000    0 LD 
 7001541211184000  1270960728 -3029746965  6044206651  3654999872-68299010140-34921889663      0      0  -1000    0 WD 
 7001541241184000  1280783728 -3232973808  5936134612  2893884789-67172643708-37119561005      0      0  -1000    0 WD 
 7001541271184000  1288325924 -3432706001  5821529937  2134657559-65969453819-39276581254      0      0  -1000    0 LD 
 7001541301184000  1293594722 -3628715014  5700518151  1378478860-64690749512-41390576796      0      0  -1000    0 LD 
 7001541331184000  1296600998 -3820776377  5573231832   626500568-63337926809-43459218842      0      0  -2000    0 LD 
 7001541361184000  1297359068 -4008669936  5439810475  -120135923-61912467887-45480224912      0      0  -2000    0 LD 
 7001541391184000  1295886655 -4192180113  5300400353  -860301141-60415940765-47451361686      0      0  -2000    0 LD 
 7001541421184000  1292204849 -4371096162  5155154357 -1592879021-58849997620-49370448469      0      0  -2000    0 LD 
 7001541451184000  1286338070 -4545212414  5004231840 -2316768288-57216372742-51235359526      0      0  -2000    0 LD 
 7001541481184000  1278314014 -4714328529  4847798447 -3030884002-55516881590-53044025986      0      0  -2000    0 LD 
 7001541511184000  1268163606 -4878249731  4686025940 -3734159560-53753419879-54794438876      0      0  -2000    0 LD 
 7001541541184000  1255920943 -5036787049  4519092015 -4425548586-51927961382-56484652604      0      0  -2000    0 LD 
 7001541571184000  1241623227 -5189757549  4347180105 -5104025922-50042555000-58112787804      0      0  -2000    0 LD 
 7001541601184000  1225310703 -5336984550  4170479180 -5768588610-48099321822-59677033505      0      0  -2000    0 LD 
 7001541631184000  1207026590 -5478297841  3989183537 -6418257420-46100452734-61175648922      0      0  -2000    0 LD 
 7001541661184000  1186817007 -5613533887  3803492587 -7052078523-44048206148-62606965832      0      0  -3000    0 WD 
 7001541691184000  1164730895 -5742536022  3613610636 -7669125083-41944904795-63969390853      0      0  -3000    0 WD 
 7001541721184000  1140819931 -5865154643  3419746654 -8268498735-39792932711-65261406662      0      0  -3000    0 WD 
 7001541751184000  1115138445 -5981247388  3222114048 -8849330801-37594732990-66481573222      0      0  -3000    0 WD 
 7001541781184000  1087743327 -6090679311  3020930428 -9410783433-35352805754-67628529241      0      0  -3000    0 WD 
 7001541811184000  1058693930 -6193323049  2816417366 -9952051113-33069706100-68700994152      0      0  -3000    0 WD 
 7001541841184000  1028051977 -6289058981  2608800154-10472362535-30748041140-69697770689      0      0  -3000    0 LD 
 7001541871184000   995881449 -6377775384  2398307545-10970981755-28390466063-70617747419      0      0  -3000    0 WD 
 7001541901184000   962248480 -6459368564  2185171496-11447208500-25999679011-71459900305      0      0  -3000    0 WD 
 7001541931184000   927221255 -6533742982  1969626908-11900378713-23578417506-72223291510      0      0  -3000    0 WD 
 7001541961184000   890869893 -6600811370  1751911364-12329865119-21129458392-72907069437      0      0  -3000    0 WD 
 7001541991184000   853266340 -6660494848  1532264869-12735077794-18655616121-73510472678      0      0  -3000    0 WD 
 7001542021184000   814484253 -6712723029  1310929573-13115465504-16159737226-74032833050      0      0  -3000    0 WD 
 7001542051184000   774598884 -6757434108  1088149492-13470517484-13644695196-74473574687      0      0  -3000    0 LD 
 7001542081184000   733686954 -6794574936   864170231-13799765240-11113388976-74832213788      0      0  -3000    0 WD 
 7001542111184000   691826523 -6824101098   639238704-14102783490 -8568739265-75108362219      0      0  -3000    0 WD 
 7001542141184000   649096866 -6845976963   413602843-14379189584 -6013681441-75301728558      0      0  -3000    0 WD 
 7001542171184000   605578340 -6860175723   187511314-14628643323 -3451161113-75412116104      0      0  -3000    0 WD 
 7001542201184000   561352257 -6866679420   -38786769-14850847452  -884131472-75439421974      0      0  -3000    0 WD 
 7001542231184000   516500760 -6865478961  -265042124-15045548103  1684449356-75383637302      0      0  -3000    0 WD 
 7001542261184000   471106684 -6856574132  -491005585-15212535111  4251621916-75244848046      0      0  -3000    0 WD 
 7001542291184000   425253431 -6839973594  -716428385-15351642189  6814430004-75023234760      0      0  -3000    0 WD 
 7001542321184000   379024834 -6815694866  -941062440-15462747036  9369924579-74719071360      0      0  -3000    0 WD 
 7001542351184000   332505030 -6783764300 -1164660627-15545771356 11915166917-74332724228      0      0  -3000    0 WD 
 7001542381184000   285778323 -6744217043 -1386977057-15600680765 14447231718-73864651741      0      0  -3000    0 WD 
 7001542411184000   238929053 -6697096996 -1607767359-15627484682 16963210409-73315404004      0      0  -3000    0 WD 
 7001542441184000   192041468 -6642456755 -1826788944-15626236215 19460214926-72685622449      0      0  -3000    0 WD 
 7001542471184000   145199592 -6580357545 -2043801288-15597032107 21935381616-71976038786      0      0  -3000    0 WD 
 7001542501184000    98487092 -6510869140 -2258566193-15540012644 24385874671-71187473647      0      0  -3000    0 WD 
 7001542531184000    51987150 -6434069777 -2470848054-15455361310 26808889319-70320835402      0      0  -3000    0 WD 
 7001542561184000     5782332 -6350046054 -2680414124-15343304320 29201655105-69377119098      0      0  -3000    0 WD 
 7001542591184000   -40045537 -6258892829 -2887034768-15204110139 31561439315-68357405315      0      0  -3000    0 WD 
 7001542621184000   -85415501 -6160713093 -3090483721-15038088944 33885550521-67262858840      0      0  -3000    0 WD 
 7001542651184000  -130247594 -6055617847 -3290538333-14845592070 36171342140-66094726999      0      0  -3000    0 WD 
 7001542681184000  -174462968 -5943725960 -3486979823-14627011403 38416215807-64854337719      0      0  -3000    0 WD 
 7001542711184000  -217984009 -5825164019 -3679593506-14382778675 40617624679-63543097354      0      0  -3000    0 WD 
 7001542741184000  -260734457 -5700066171 -3868169035-14113364566 42773076398-62162488004      0      0  -3000    0 WD 
 7001542771184000  -302639523 -5568573955 -4052500618-13819277632 44880135112-60714064952      0      0  -3000    0 WD 
 7001542801184000  -343625995 -5430836133 -4232387236-13501063304 46936423166-59199455023      0      0  -2000    0 WD 
 7001542831184000  -383622355 -5287008506 -4407632856-13159303230 48939623474-57620355355      0      0  -2000    0 WD 
 7001542861184000  -422558884 -5137253735 -4578046642-12794614615 50887482597-55978531690      0      0  -2000    0 WD 
 7001542891184000  -460367765 -4981741141 -4743443152-12407649139 52777813764-54275815756      0      0  -2000    0 WD 
 7001542921184000  -496983186 -4820646501 -4903642537-11999091611 54608498860-52514102500      0      0  -2000    0 WD 
 7001542951184000  -532341438 -4654151844 -5058470724-11569658760 56377490266-50695348195      0      0  -2000    0 WD 
 7001542981184000  -566381010 -4482445230 -5207759599-11120098098 58082813459-48821568217      0      0  -2000    0 WD 
 7001543011184000  -599042675 -4305720533 -5351347177-10651186660 59722568998-46894834086      0      0  -2000    0 WD 
 7001543041184000  -630269583 -4124177210 -5489077772-10163729744 61294933886-44917270960      0      0  -2000    0 WD 
 7001543071184000  -660007340 -3938020068 -5620802149 -9658559697 62798163092-42891055432      0      0  -2000    0 WD 
 7001543101184000  -688204086 -3747459035 -5746377677 -9136534668 64230591191-40818413344      0      0  -2000    0 WD 
 7001543131184000  -714810575 -3552708909 -5865668474 -8598537374 65590634225-38701617561      0      0  -2000    0 WD 
 7001543161184000  -739780243 -3353989118 -5978545544 -8045473883 66876791756-36542985281      0      0  -1000    0 WD 
 7001543191184000  -763069279 -3151523462 -6084886906 -7478272231 68087648358-34344874733      0      0  -1000    0 WD 
 7001543221184000  -784636686 -2945539861 -6184577710 -6897880926 69221874173-32109682240      0      0  -1000    0 WD 
 7001543251184000  -804444342 -2736270095 -6277510349 -6305267504 70278225535-29839840127      0      0  -1000    0 WD 
 7001543281184000  -822457054 -2523949542 -6363584566 -5701417066 71255546226-27537814601      0      0  -1000    0 WD 
 7001543311184000  -838642608 -2308816919 -6442707549 -5087330758 72152768687-25206102938      0      0  -1000    0 WD 
